Return_Trend,Momentum_Factor,Composite_Volatility,Latent_State_A,Latent_State_B,Latent_State_C,Tail_Kurtosis,Tail_Skew,Return_Trend_lag1,Momentum_Factor_lag1,Composite_Volatility_lag1,Latent_State_A_lag1,Latent_State_B_lag1,Latent_State_C_lag1,Tail_Kurtosis_lag1,Tail_Skew_lag1,Return_Trend_lag5,Momentum_Factor_lag5,Composite_Volatility_lag5,Latent_State_A_lag5,Latent_State_B_lag5,Latent_State_C_lag5,Tail_Kurtosis_lag5,Tail_Skew_lag5
-0.2582033421306519,-0.305512107063274,2.6431231632612135,-1.158002352259454,-1.153344747679277,-1.1308240870925106,0.8340100351591708,0.28326214695308716,-0.2713666261780482,-0.3194302051346039,2.6304668315961104,-1.1455899292580676,-1.1401915544288168,-1.1149857097547802,0.6835489440383782,0.22949821898529366,-0.3009109554318359,-0.34515047271447363,2.312889735492483,-1.0807196349506092,-1.0749283764077187,-1.0542341363678442,1.1053397137256704,0.219388439726042
-0.23838248491628594,-0.2858946989802154,2.655874258191476,-1.169983872513992,-1.1654264196916797,-1.145694030996273,0.7958451058081168,0.2659362340964609,-0.2582033421306519,-0.305512107063274,2.6431231632612135,-1.158002352259454,-1.153344747679277,-1.1308240870925106,0.8340100351591708,0.28326214695308716,-0.31192342038437726,-0.3570444801401174,2.3799118428770294,-1.0964151289177795,-1.0903947797664078,-1.0680828472732284,0.9926287207232454,0.23392023399009615
-0.1671305177221819,-0.21117370425784374,2.6251025601949944,-1.1791261341744506,-1.1758627639900645,-1.1588084357155317,0.9421586674511571,0.3148179018373125,-0.23838248491628594,-0.2858946989802154,2.655874258191476,-1.169983872513992,-1.1654264196916797,-1.145694030996273,0.7958451058081168,0.2659362340964609,-0.36802225950107653,-0.4139336435941311,2.477895263608144,-1.1136374744004272,-1.1068236040945347,-1.082792672812632,0.9262513392906819,0.2730685457130777
-0.009637028569938172,-0.05109802464244079,2.591160176533942,-1.1826321520574643,-1.1821120257369655,-1.1695563424086153,1.0737072036933792,0.3129186260715393,-0.1671305177221819,-0.21117370425784374,2.6251025601949944,-1.1791261341744506,-1.1758627639900645,-1.1588084357155317,0.9421586674511571,0.3148179018373125,-0.32918766547985656,-0.37670596283573166,2.5774637563112663,-1.130958689363994,-1.1246056697319535,-1.0986425709395256,0.7702164755346494,0.26629004356905284
-0.05534504149791464,-0.0901092124613112,2.4995448696608458,-1.1859888255478568,-1.1852158094958436,-1.177789559810634,0.6041416339810213,0.2111971606732602,-0.009637028569938172,-0.05109802464244079,2.591160176533942,-1.1826321520574643,-1.1821120257369655,-1.1695563424086153,1.0737072036933792,0.3129186260715393,-0.2713666261780482,-0.3194302051346039,2.6304668315961104,-1.1455899292580676,-1.1401915544288168,-1.1149857097547802,0.6835489440383782,0.22949821898529366
0.0032217629683460175,-0.02923050256872539,2.437188342991168,-1.1878044544412438,-1.1878238908253307,-1.183731897734192,0.8573422739478422,0.2148186520329834,-0.05534504149791464,-0.0901092124613112,2.4995448696608458,-1.1859888255478568,-1.1852158094958436,-1.177789559810634,0.6041416339810213,0.2111971606732602,-0.2582033421306519,-0.305512107063274,2.6431231632612135,-1.158002352259454,-1.153344747679277,-1.1308240870925106,0.8340100351591708,0.28326214695308716
-0.039766745374184176,-0.06849090714716988,2.367958657586303,-1.1885807280222436,-1.1884360099407871,-1.1871837255672606,0.28575087870465543,-0.07341023324148181,0.0032217629683460175,-0.02923050256872539,2.437188342991168,-1.1878044544412438,-1.1878238908253307,-1.183731897734192,0.8573422739478422,0.2148186520329834,-0.23838248491628594,-0.2858946989802154,2.655874258191476,-1.169983872513992,-1.1654264196916797,-1.145694030996273,0.7958451058081168,0.2659362340964609
-0.026313494689230887,-0.05311696199881885,2.338018393227559,-1.1900300007993645,-1.189930533657142,-1.1892256034384987,0.4779401905204428,-0.039782705801622804,-0.039766745374184176,-0.06849090714716988,2.367958657586303,-1.1885807280222436,-1.1884360099407871,-1.1871837255672606,0.28575087870465543,-0.07341023324148181,-0.1671305177221819,-0.21117370425784374,2.6251025601949944,-1.1791261341744506,-1.1758627639900645,-1.1588084357155317,0.9421586674511571,0.3148179018373125
0.008848963921317343,-0.015305716454043355,2.3007287694170273,-1.1898006914920303,-1.1903859892079773,-1.1906256827504784,0.6720180697358153,-0.12546762625609004,-0.026313494689230887,-0.05311696199881885,2.338018393227559,-1.1900300007993645,-1.189930533657142,-1.1892256034384987,0.4779401905204428,-0.039782705801622804,-0.009637028569938172,-0.05109802464244079,2.591160176533942,-1.1826321520574643,-1.1821120257369655,-1.1695563424086153,1.0737072036933792,0.3129186260715393
0.08368039708127557,0.06314984872514137,2.2321658036923,-1.1870631769932043,-1.1888754351993076,-1.1909648229913192,0.8388573518478997,-0.10135439716961511,0.008848963921317343,-0.015305716454043355,2.3007287694170273,-1.1898006914920303,-1.1903859892079773,-1.1906256827504784,0.6720180697358153,-0.12546762625609004,-0.05534504149791464,-0.0901092124613112,2.4995448696608458,-1.1859888255478568,-1.1852158094958436,-1.177789559810634,0.6041416339810213,0.2111971606732602
0.08114878174825028,0.06477082942356105,2.154086302797777,-1.1846612440306903,-1.1860357598977576,-1.190426904212406,0.08980972269098819,0.16315496364995707,0.08368039708127557,0.06314984872514137,2.2321658036923,-1.1870631769932043,-1.1888754351993076,-1.1909648229913192,0.8388573518478997,-0.10135439716961511,0.0032217629683460175,-0.02923050256872539,2.437188342991168,-1.1878044544412438,-1.1878238908253307,-1.183731897734192,0.8573422739478422,0.2148186520329834
0.013421516081960377,-0.0009480673706022541,2.061233593470643,-1.1824508706174401,-1.1835796848640379,-1.18897459286549,0.46892290886132537,0.19875900925947876,0.08114878174825028,0.06477082942356105,2.154086302797777,-1.1846612440306903,-1.1860357598977576,-1.190426904212406,0.08980972269098819,0.16315496364995707,-0.039766745374184176,-0.06849090714716988,2.367958657586303,-1.1885807280222436,-1.1884360099407871,-1.1871837255672606,0.28575087870465543,-0.07341023324148181
0.025734721758618948,0.011629116398626141,1.9941474436490412,-1.18137284916564,-1.1822566665449488,-1.1870155227624881,0.5428343607960349,0.19899651605144564,0.013421516081960377,-0.0009480673706022541,2.061233593470643,-1.1824508706174401,-1.1835796848640379,-1.18897459286549,0.46892290886132537,0.19875900925947876,-0.026313494689230887,-0.05311696199881885,2.338018393227559,-1.1900300007993645,-1.189930533657142,-1.1892256034384987,0.4779401905204428,-0.039782705801622804
0.021185045493511155,0.007729837549297229,1.9347206463248365,-1.180969967747058,-1.1817240867834724,-1.1851704089784274,0.5867687227164509,0.11554230178095107,0.025734721758618948,0.011629116398626141,1.9941474436490412,-1.18137284916564,-1.1822566665449488,-1.1870155227624881,0.5428343607960349,0.19899651605144564,0.008848963921317343,-0.015305716454043355,2.3007287694170273,-1.1898006914920303,-1.1903859892079773,-1.1906256827504784,0.6720180697358153,-0.12546762625609004
-0.007006241572817942,-0.020491120982850355,1.9251156415609656,-1.1797411332278929,-1.1804410217437313,-1.183714420744623,0.5739589008171477,0.13215544480958927,0.021185045493511155,0.007729837549297229,1.9347206463248365,-1.180969967747058,-1.1817240867834724,-1.1851704089784274,0.5867687227164509,0.11554230178095107,0.08368039708127557,0.06314984872514137,2.2321658036923,-1.1870631769932043,-1.1888754351993076,-1.1909648229913192,0.8388573518478997,-0.10135439716961511
-0.01721273807887337,-0.030306290999768053,1.9160244935653128,-1.1808448514464862,-1.1808155044284314,-1.1829459258953912,0.6671605006403385,0.15398051419562356,-0.007006241572817942,-0.020491120982850355,1.9251156415609656,-1.1797411332278929,-1.1804410217437313,-1.183714420744623,0.5739589008171477,0.13215544480958927,0.08114878174825028,0.06477082942356105,2.154086302797777,-1.1846612440306903,-1.1860357598977576,-1.190426904212406,0.08980972269098819,0.16315496364995707
0.06471102906668244,0.0517698851213231,1.9022905412292155,-1.179094931651131,-1.1804771144740114,-1.182467737061652,0.7473388612049328,0.08938050888432013,-0.01721273807887337,-0.030306290999768053,1.9160244935653128,-1.1808448514464862,-1.1808155044284314,-1.1829459258953912,0.6671605006403385,0.15398051419562356,0.013421516081960377,-0.0009480673706022541,2.061233593470643,-1.1824508706174401,-1.1835796848640379,-1.18897459286549,0.46892290886132537,0.19875900925947876
0.095723081664848,0.08414824976494187,1.8572842328938397,-1.1749372669294411,-1.1771202639816774,-1.1813451649995068,0.8834082000727457,0.13323244800877732,0.06471102906668244,0.0517698851213231,1.9022905412292155,-1.179094931651131,-1.1804771144740114,-1.182467737061652,0.7473388612049328,0.08938050888432013,0.025734721758618948,0.011629116398626141,1.9941474436490412,-1.18137284916564,-1.1822566665449488,-1.1870155227624881,0.5428343607960349,0.19899651605144564
0.09476317425600284,0.08383500633559984,1.818907271625723,-1.1706657438797619,-1.1727303881565296,-1.1794384475500521,1.0710102893048834,0.15355955088310413,0.095723081664848,0.08414824976494187,1.8572842328938397,-1.1749372669294411,-1.1771202639816774,-1.1813451649995068,0.8834082000727457,0.13323244800877732,0.021185045493511155,0.007729837549297229,1.9347206463248365,-1.180969967747058,-1.1817240867834724,-1.1851704089784274,0.5867687227164509,0.11554230178095107
0.09681750658072247,0.08616110526026634,1.7910413089361286,-1.1654339734254073,-1.167837676750293,-1.1763814988233614,1.1881426544460068,0.16360982015053072,0.09476317425600284,0.08383500633559984,1.818907271625723,-1.1706657438797619,-1.1727303881565296,-1.1794384475500521,1.0710102893048834,0.15355955088310413,-0.007006241572817942,-0.020491120982850355,1.9251156415609656,-1.1797411332278929,-1.1804410217437313,-1.183714420744623,0.5739589008171477,0.13215544480958927
0.08647999989866396,0.07657576533760112,1.7477305531035636,-1.160771131643329,-1.163072019073303,-1.172126644676601,1.2245789549155486,0.2916412171120512,0.09681750658072247,0.08616110526026634,1.7910413089361286,-1.1654339734254073,-1.167837676750293,-1.1763814988233614,1.1881426544460068,0.16360982015053072,-0.01721273807887337,-0.030306290999768053,1.9160244935653128,-1.1808448514464862,-1.1808155044284314,-1.1829459258953912,0.6671605006403385,0.15398051419562356
0.16786615230503663,0.15839419356392326,1.7040024782628393,-1.1540914349771023,-1.157377655340186,-1.167196065391694,1.2939839969751459,0.28993270088892886,0.08647999989866396,0.07657576533760112,1.7477305531035636,-1.160771131643329,-1.163072019073303,-1.172126644676601,1.2245789549155486,0.2916412171120512,0.06471102906668244,0.0517698851213231,1.9022905412292155,-1.179094931651131,-1.1804771144740114,-1.182467737061652,0.7473388612049328,0.08938050888432013
0.19357930560003547,0.18522483529929964,1.6406076521095696,-1.1457256929837498,-1.1494261138416328,-1.161406524180661,1.7651450261850101,0.3073658390112449,0.16786615230503663,0.15839419356392326,1.7040024782628393,-1.1540914349771023,-1.157377655340186,-1.167196065391694,1.2939839969751459,0.28993270088892886,0.095723081664848,0.08414824976494187,1.8572842328938397,-1.1749372669294411,-1.1771202639816774,-1.1813451649995068,0.8834082000727457,0.13323244800877732
0.24246352181560965,0.23524816642445665,1.570340688603602,-1.1361699050935634,-1.1404572580461694,-1.1545941057831013,1.9298377491002805,0.5417612253190123,0.19357930560003547,0.18522483529929964,1.6406076521095696,-1.1457256929837498,-1.1494261138416328,-1.161406524180661,1.7651450261850101,0.3073658390112449,0.09476317425600284,0.08383500633559984,1.818907271625723,-1.1706657438797619,-1.1727303881565296,-1.1794384475500521,1.0710102893048834,0.15355955088310413
0.19192733152281705,0.18658227261314522,1.4774171167006611,-1.1263965550534492,-1.130421746531232,-1.1465461607179066,1.8627107038942308,0.2862260229498369,0.24246352181560965,0.23524816642445665,1.570340688603602,-1.1361699050935634,-1.1404572580461694,-1.1545941057831013,1.9298377491002805,0.5417612253190123,0.09681750658072247,0.08616110526026634,1.7910413089361286,-1.1654339734254073,-1.167837676750293,-1.1763814988233614,1.1881426544460068,0.16360982015053072
0.19279006220126554,0.18799593175039359,1.3995987110709571,-1.1174644524214359,-1.1212821937274544,-1.137575817264183,2.2653022157329454,0.2793289505922951,0.19192733152281705,0.18658227261314522,1.4774171167006611,-1.1263965550534492,-1.130421746531232,-1.1465461607179066,1.8627107038942308,0.2862260229498369,0.08647999989866396,0.07657576533760112,1.7477305531035636,-1.160771131643329,-1.163072019073303,-1.172126644676601,1.2245789549155486,0.2916412171120512
0.14558759863384915,0.14273725267598095,1.2972445034939701,-1.1101966768040445,-1.113371915596534,-1.1285344278535052,0.5321217918701571,-0.31558323848173914,0.19279006220126554,0.18799593175039359,1.3995987110709571,-1.1174644524214359,-1.1212821937274544,-1.137575817264183,2.2653022157329454,0.2793289505922951,0.16786615230503663,0.15839419356392326,1.7040024782628393,-1.1540914349771023,-1.157377655340186,-1.167196065391694,1.2939839969751459,0.28993270088892886
0.12081871781015116,0.11849947959923801,1.2351653698087321,-1.1032589168452507,-1.1061200967839144,-1.1198473740652948,0.5237107909176513,-0.25205326958364993,0.14558759863384915,0.14273725267598095,1.2972445034939701,-1.1101966768040445,-1.113371915596534,-1.1285344278535052,0.5321217918701571,-0.31558323848173914,0.19357930560003547,0.18522483529929964,1.6406076521095696,-1.1457256929837498,-1.1494261138416328,-1.161406524180661,1.7651450261850101,0.3073658390112449
0.11903420040845193,0.1173903286264251,1.165612552126813,-1.0962080312154328,-1.0992198301464864,-1.1119011883020455,0.6622553300583722,-0.3835372679390183,0.12081871781015116,0.11849947959923801,1.2351653698087321,-1.1032589168452507,-1.1061200967839144,-1.1198473740652948,0.5237107909176513,-0.25205326958364993,0.24246352181560965,0.23524816642445665,1.570340688603602,-1.1361699050935634,-1.1404572580461694,-1.1545941057831013,1.9298377491002805,0.5417612253190123
0.14911951015988506,0.14811655307774788,1.0958155563637213,-1.0888394267638604,-1.0920229027912807,-1.1044609036103412,0.268906856043142,-0.1533740434720402,0.11903420040845193,0.1173903286264251,1.165612552126813,-1.0962080312154328,-1.0992198301464864,-1.1119011883020455,0.6622553300583722,-0.3835372679390183,0.19192733152281705,0.18658227261314522,1.4774171167006611,-1.1263965550534492,-1.130421746531232,-1.1465461607179066,1.8627107038942308,0.2862260229498369
0.11316891470803339,0.11240568016989115,1.0349717021117808,-1.0820177880796475,-1.0848493342638155,-1.0972770511807801,0.3041550715422061,-0.10930286841444212,0.14911951015988506,0.14811655307774788,1.0958155563637213,-1.0888394267638604,-1.0920229027912807,-1.1044609036103412,0.268906856043142,-0.1533740434720402,0.19279006220126554,0.18799593175039359,1.3995987110709571,-1.1174644524214359,-1.1212821937274544,-1.137575817264183,2.2653022157329454,0.2793289505922951
0.06575760553719703,0.06506315794846218,1.0154766504041663,-1.076836615019913,-1.0789706338382392,-1.0904380862205882,0.14439534634828677,-0.23624667240739247,0.11316891470803339,0.11240568016989115,1.0349717021117808,-1.0820177880796475,-1.0848493342638155,-1.0972770511807801,0.3041550715422061,-0.10930286841444212,0.14558759863384915,0.14273725267598095,1.2972445034939701,-1.1101966768040445,-1.113371915596534,-1.1285344278535052,0.5321217918701571,-0.31558323848173914
0.09288457897883856,0.09234494116313946,0.9572999756607637,-1.0719461771976557,-1.0742312766660418,-1.0841115185108023,0.3063828599059133,-0.2730875903258354,0.06575760553719703,0.06506315794846218,1.0154766504041663,-1.076836615019913,-1.0789706338382392,-1.0904380862205882,0.14439534634828677,-0.23624667240739247,0.12081871781015116,0.11849947959923801,1.2351653698087321,-1.1032589168452507,-1.1061200967839144,-1.1198473740652948,0.5237107909176513,-0.25205326958364993
0.10221469946530323,0.10214017845208548,0.8952911677136641,-1.0657000140470472,-1.0684511478545038,-1.0781092127747853,0.38802843140578736,-0.333183683786164,0.09288457897883856,0.09234494116313946,0.9572999756607637,-1.0719461771976557,-1.0742312766660418,-1.0841115185108023,0.3063828599059133,-0.2730875903258354,0.11903420040845193,0.1173903286264251,1.165612552126813,-1.0962080312154328,-1.0992198301464864,-1.1119011883020455,0.6622553300583722,-0.3835372679390183
0.09885162440313473,0.09898419695483719,0.836547847842085,-1.0595163168111126,-1.0621972782082976,-1.0723535538494933,0.44907785339932493,-0.39114930536039744,0.10221469946530323,0.10214017845208548,0.8952911677136641,-1.0657000140470472,-1.0684511478545038,-1.0781092127747853,0.38802843140578736,-0.333183683786164,0.14911951015988506,0.14811655307774788,1.0958155563637213,-1.0888394267638604,-1.0920229027912807,-1.1044609036103412,0.268906856043142,-0.1533740434720402
0.07666531663378187,0.077157743176767,0.7707276878664414,-1.0539536146902415,-1.056205544257153,-1.0666495543747603,0.571932623346818,-0.43398886654364566,0.09885162440313473,0.09898419695483719,0.836547847842085,-1.0595163168111126,-1.0621972782082976,-1.0723535538494933,0.44907785339932493,-0.39114930536039744,0.11316891470803339,0.11240568016989115,1.0349717021117808,-1.0820177880796475,-1.0848493342638155,-1.0972770511807801,0.3041550715422061,-0.10930286841444212
0.0704228328391633,0.0709661443300382,0.7316976940951696,-1.049051981630555,-1.0511352858925853,-1.0608802156606698,0.583140333696921,-0.41761901964504705,0.07666531663378187,0.077157743176767,0.7707276878664414,-1.0539536146902415,-1.056205544257153,-1.0666495543747603,0.571932623346818,-0.43398886654364566,0.06575760553719703,0.06506315794846218,1.0154766504041663,-1.076836615019913,-1.0789706338382392,-1.0904380862205882,0.14439534634828677,-0.23624667240739247
0.09918710275739732,0.09987873566310143,0.7020467669667172,-1.0437044547364078,-1.046118168086923,-1.0552286424403183,0.7733514117778211,-0.4373030496203571,0.0704228328391633,0.0709661443300382,0.7316976940951696,-1.049051981630555,-1.0511352858925853,-1.0608802156606698,0.583140333696921,-0.41761901964504705,0.09288457897883856,0.09234494116313946,0.9572999756607637,-1.0719461771976557,-1.0742312766660418,-1.0841115185108023,0.3063828599059133,-0.2730875903258354
0.11762212405394862,0.1185112410543753,0.682310078382707,-1.0375082156977946,-1.0402894577698532,-1.0496819503911103,0.6221196868291519,-0.3386988587553298,0.09918710275739732,0.09987873566310143,0.7020467669667172,-1.0437044547364078,-1.046118168086923,-1.0552286424403183,0.7733514117778211,-0.4373030496203571,0.10221469946530323,0.10214017845208548,0.8952911677136641,-1.0657000140470472,-1.0684511478545038,-1.0781092127747853,0.38802843140578736,-0.333183683786164
0.09703257713394825,0.09813563128749189,0.622364086417915,-1.031173889865719,-1.0337688815564414,-1.0440383389132397,0.7128626935663087,-0.33940319539895003,0.11762212405394862,0.1185112410543753,0.682310078382707,-1.0375082156977946,-1.0402894577698532,-1.0496819503911103,0.6221196868291519,-0.3386988587553298,0.09885162440313473,0.09898419695483719,0.836547847842085,-1.0595163168111126,-1.0621972782082976,-1.0723535538494933,0.44907785339932493,-0.39114930536039744
0.1423566542904603,0.1436796448525383,0.5917887978154279,-1.02374483972077,-1.0270117353693176,-1.03802222447045,0.6979646987072159,-0.23825440340044557,0.09703257713394825,0.09813563128749189,0.622364086417915,-1.031173889865719,-1.0337688815564414,-1.0440383389132397,0.7128626935663087,-0.33940319539895003,0.07666531663378187,0.077157743176767,0.7707276878664414,-1.0539536146902415,-1.056205544257153,-1.0666495543747603,0.571932623346818,-0.43398886654364566
0.09900051908465977,0.100822166975595,0.5678975841993639,-1.0163296775703248,-1.0192503274458158,-1.0313270806673474,0.5474733780057672,-0.4121284438601736,0.1423566542904603,0.1436796448525383,0.5917887978154279,-1.02374483972077,-1.0270117353693176,-1.03802222447045,0.6979646987072159,-0.23825440340044557,0.0704228328391633,0.0709661443300382,0.7316976940951696,-1.049051981630555,-1.0511352858925853,-1.0608802156606698,0.583140333696921,-0.41761901964504705
0.06193725758832101,0.06354154504675305,0.5595262810242947,-1.0111146096036197,-1.013074942889328,-1.0245081217619292,0.2902389038876607,-0.40781656250751436,0.09900051908465977,0.100822166975595,0.5678975841993639,-1.0163296775703248,-1.0192503274458158,-1.0313270806673474,0.5474733780057672,-0.4121284438601736,0.09918710275739732,0.09987873566310143,0.7020467669667172,-1.0437044547364078,-1.046118168086923,-1.0552286424403183,0.7733514117778211,-0.4373030496203571
0.043300144640984015,0.04497815485990826,0.554014952857455,-1.007781674647029,-1.0091866152968976,-1.0183133108386508,0.14787750425130186,-0.4331399765962563,0.06193725758832101,0.06354154504675305,0.5595262810242947,-1.0111146096036197,-1.013074942889328,-1.0245081217619292,0.2902389038876607,-0.40781656250751436,0.11762212405394862,0.1185112410543753,0.682310078382707,-1.0375082156977946,-1.0402894577698532,-1.0496819503911103,0.6221196868291519,-0.3386988587553298
0.006033674476491058,0.007510746180990555,0.5514922458833645,-1.005325780117313,-1.00619570633301,-1.012968469400532,0.3072653041216187,-0.509520445233699,0.043300144640984015,0.04497815485990826,0.554014952857455,-1.007781674647029,-1.0091866152968976,-1.0183133108386508,0.14787750425130186,-0.4331399765962563,0.09703257713394825,0.09813563128749189,0.622364086417915,-1.031173889865719,-1.0337688815564414,-1.0440383389132397,0.7128626935663087,-0.33940319539895003
0.026971623398942303,0.028376207965666183,0.5324176846862073,-1.003045659777401,-1.0041223624386646,-1.008987348587659,0.3673306811212522,-0.5314671943703689,0.006033674476491058,0.007510746180990555,0.5514922458833645,-1.005325780117313,-1.00619570633301,-1.012968469400532,0.3072653041216187,-0.509520445233699,0.1423566542904603,0.1436796448525383,0.5917887978154279,-1.02374483972077,-1.0270117353693176,-1.03802222447045,0.6979646987072159,-0.23825440340044557
0.032634996857541274,0.03423734664973984,0.5145820804152396,-0.9997702354052413,-1.001220489435374,-1.0058962822891697,0.450169052422122,-0.49539566689118814,0.026971623398942303,0.028376207965666183,0.5324176846862073,-1.003045659777401,-1.0041223624386646,-1.008987348587659,0.3673306811212522,-0.5314671943703689,0.09900051908465977,0.100822166975595,0.5678975841993639,-1.0163296775703248,-1.0192503274458158,-1.0313270806673474,0.5474733780057672,-0.4121284438601736
0.026188689416277257,0.02788911366207781,0.4890005837953184,-0.9971302445689323,-0.9982692391791967,-1.0031201183797205,0.49295523384759,-0.5251156850775511,0.032634996857541274,0.03423734664973984,0.5145820804152396,-0.9997702354052413,-1.001220489435374,-1.0058962822891697,0.450169052422122,-0.49539566689118814,0.06193725758832101,0.06354154504675305,0.5595262810242947,-1.0111146096036197,-1.013074942889328,-1.0245081217619292,0.2902389038876607,-0.40781656250751436
0.06004985967001024,0.06179459794453971,0.4532479006260602,-0.9935444462424292,-0.9952609633546787,-1.0003818927427655,0.6368957338288221,-0.5589069170890135,0.026188689416277257,0.02788911366207781,0.4890005837953184,-0.9971302445689323,-0.9982692391791967,-1.0031201183797205,0.49295523384759,-0.5251156850775511,0.043300144640984015,0.04497815485990826,0.554014952857455,-1.007781674647029,-1.0091866152968976,-1.0183133108386508,0.14787750425130186,-0.4331399765962563
0.039297770821729736,0.04121538601565106,0.4293114007206211,-0.9896699926475109,-0.9912104950950639,-0.9971783183015197,0.7462815234754245,-0.5322145974108047,0.06004985967001024,0.06179459794453971,0.4532479006260602,-0.9935444462424292,-0.9952609633546787,-1.0003818927427655,0.6368957338288221,-0.5589069170890135,0.006033674476491058,0.007510746180990555,0.5514922458833645,-1.005325780117313,-1.00619570633301,-1.012968469400532,0.3072653041216187,-0.509520445233699
0.0343153106654138,0.03629458631752132,0.4017094270708882,-0.9862868269982065,-0.9876518442554048,-0.9937695806201041,0.787200359656179,-0.547252993295169,0.039297770821729736,0.04121538601565106,0.4293114007206211,-0.9896699926475109,-0.9912104950950639,-0.9971783183015197,0.7462815234754245,-0.5322145974108047,0.026971623398942303,0.028376207965666183,0.5324176846862073,-1.003045659777401,-1.0041223624386646,-1.008987348587659,0.3673306811212522,-0.5314671943703689
0.04274022319369778,0.044761423666212115,0.3762362034142398,-0.9830426070164836,-0.9844773215637306,-0.9903378415307152,0.9219374604314932,-0.5750613460017593,0.0343153106654138,0.03629458631752132,0.4017094270708882,-0.9862868269982065,-0.9876518442554048,-0.9937695806201041,0.787200359656179,-0.547252993295169,0.032634996857541274,0.03423734664973984,0.5145820804152396,-0.9997702354052413,-1.001220489435374,-1.0058962822891697,0.450169052422122,-0.49539566689118814
0.06049035714060014,0.06275418304461887,0.34895277042583867,-0.9790538044150574,-0.9807988231536122,-0.9867000933293162,1.0480694119937075,-0.5746350852492192,0.04274022319369778,0.044761423666212115,0.3762362034142398,-0.9830426070164836,-0.9844773215637306,-0.9903378415307152,0.9219374604314932,-0.5750613460017593,0.026188689416277257,0.02788911366207781,0.4890005837953184,-0.9971302445689323,-0.9982692391791967,-1.0031201183797205,0.49295523384759,-0.5251156850775511
0.05364478693239755,0.05602249299379192,0.3256289161664805,-0.9745154052775027,-0.9763280477686277,-0.982947769099271,1.1846160002801192,-0.6052116021203585,0.06049035714060014,0.06275418304461887,0.34895277042583867,-0.9790538044150574,-0.9807988231536122,-0.9867000933293162,1.0480694119937075,-0.5746350852492192,0.06004985967001024,0.06179459794453971,0.4532479006260602,-0.9935444462424292,-0.9952609633546787,-1.0003818927427655,0.6368957338288221,-0.5589069170890135
0.0325410785656144,0.034976049484472096,0.34666092743620047,-0.970814033488737,-0.9722657997103944,-0.9790983487698802,1.1101616521828719,-0.6126503037042305,0.05364478693239755,0.05602249299379192,0.3256289161664805,-0.9745154052775027,-0.9763280477686277,-0.982947769099271,1.1846160002801192,-0.6052116021203585,0.039297770821729736,0.04121538601565106,0.4293114007206211,-0.9896699926475109,-0.9912104950950639,-0.9971783183015197,0.7462815234754245,-0.5322145974108047
0.02692940967411115,0.029284540280233258,0.35756982621884,-0.9673749491595098,-0.9687165247463658,-0.9751657947385044,1.1976568606228897,-0.6957818015283042,0.0325410785656144,0.034976049484472096,0.34666092743620047,-0.970814033488737,-0.9722657997103944,-0.9790983487698802,1.1101616521828719,-0.6126503037042305,0.0343153106654138,0.03629458631752132,0.4017094270708882,-0.9862868269982065,-0.9876518442554048,-0.9937695806201041,0.787200359656179,-0.547252993295169
0.02901339146918295,0.03134690200853985,0.3728310390816809,-0.9636030966668458,-0.9650947576321596,-0.9712110937750876,1.2362463734323414,-0.8392898524635872,0.02692940967411115,0.029284540280233258,0.35756982621884,-0.9673749491595098,-0.9687165247463658,-0.9751657947385044,1.1976568606228897,-0.6957818015283042,0.04274022319369778,0.044761423666212115,0.3762362034142398,-0.9830426070164836,-0.9844773215637306,-0.9903378415307152,0.9219374604314932,-0.5750613460017593
0.03260455222159579,0.03423137316739379,0.4151901815655311,-0.9606136964209091,-0.9619232856793574,-0.9675413682876259,2.7914523542756084,-0.2187285074335533,0.02901339146918295,0.03134690200853985,0.3728310390816809,-0.9636030966668458,-0.9650947576321596,-0.9712110937750876,1.2362463734323414,-0.8392898524635872,0.06049035714060014,0.06275418304461887,0.34895277042583867,-0.9790538044150574,-0.9807988231536122,-0.9867000933293162,1.0480694119937075,-0.5746350852492192
-0.011722135329753178,-0.010032134192253711,0.45414378349123485,-0.9592385149797977,-0.9596438023780124,-0.9643390332299396,2.5867334060961538,-0.2144019937563211,0.03260455222159579,0.03423137316739379,0.4151901815655311,-0.9606136964209091,-0.9619232856793574,-0.9675413682876259,2.7914523542756084,-0.2187285074335533,0.05364478693239755,0.05602249299379192,0.3256289161664805,-0.9745154052775027,-0.9763280477686277,-0.982947769099271,1.1846160002801192,-0.6052116021203585
-0.04363590247905818,-0.04237717700297613,0.5107218541824199,-0.9601127412869506,-0.9597612357775624,-0.9620279568471963,2.7722101837427733,-0.4418205341169452,-0.011722135329753178,-0.010032134192253711,0.45414378349123485,-0.9592385149797977,-0.9596438023780124,-0.9643390332299396,2.5867334060961538,-0.2144019937563211,0.0325410785656144,0.034976049484472096,0.34666092743620047,-0.970814033488737,-0.9722657997103944,-0.9790983487698802,1.1101616521828719,-0.6126503037042305
-0.020318879387106047,-0.019650145953550233,0.5651211803583359,-0.9603635863026834,-0.9602967572908929,-0.960697134844908,2.417039827181794,-0.19563140417847502,-0.04363590247905818,-0.04237717700297613,0.5107218541824199,-0.9601127412869506,-0.9597612357775624,-0.9620279568471963,2.7722101837427733,-0.4418205341169452,0.02692940967411115,0.029284540280233258,0.35756982621884,-0.9673749491595098,-0.9687165247463658,-0.9751657947385044,1.1976568606228897,-0.6957818015283042
